Chip Run Info,C:\Users\Teyton Lab\Dropbox (Scripps Research)\Teyton Lab\Biomark\SMS Files\20200203-GE-96x96-TNet006-Plate2\ChipRun.bml,1362427296,96.96 (136x),GE 96x96 Fast PCR+Melt v2,ROX,EvaGreen,2/3/2020 5:25:12 PM,00:30:38,BIOMARKHD178
Application Version,4.0.1
Application Build,20130423.0820
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S31-A25,PD1-ICOS- Cell3,Unknown,1,BCL2,Test,15.5920797430256,1,Pass,0.0174594131105956,85.5802131373591,999,1,
S31-A26,PD1-ICOS- Cell3,Unknown,1,CCR5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A27,PD1-ICOS- Cell3,Unknown,1,CD44,Test,16.6908729571165,1,Pass,0.0174594131105956,87.011358022615,999,1,
S31-A28,PD1-ICOS- Cell3,Unknown,1,CXCR3,Test,16.449831324936,1,Pass,0.0174594131105956,86.2168957665966,999,1,
S31-A29,PD1-ICOS- Cell3,Unknown,1,HLA-DRA,Test,16.3825506061946,1,Pass,0.0174594131105956,80.3097675854078,999,1,
S31-A30,PD1-ICOS- Cell3,Unknown,1,IFNAR2,Test,16.6285140321171,1,Pass,0.0174594131105956,81.3499166218939,999,1,
S31-A31,PD1-ICOS- Cell3,Unknown,1,IL25,Test,14.7597083172966,1,Pass,0.0174594131105956,84.6446096606888,999,1,
S31-A32,PD1-ICOS- Cell3,Unknown,1,IL7R,Test,999,0,Pass,0.0174594131105956,999,999,0,
S31-A33,PD1-ICOS- Cell3,Unknown,1,JAK2,Test,15.6700123860661,0,Fail,0.0174594131105956,999,999,0,
S31-A34,PD1-ICOS- Cell3,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A35,PD1-ICOS- Cell3,Unknown,1,STAT3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A36,PD1-ICOS- Cell3,Unknown,1,TNFRSF1B,Test,26.1625063227388,0,Fail,0.0174594131105956,999,71.2763609095335,0,
S31-A37,PD1-ICOS- Cell3,Unknown,1,BCL6,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A38,PD1-ICOS- Cell3,Unknown,1,CCR6,Test,13.9253595156191,1,Pass,0.0174594131105956,84.677853889104,999,1,
S31-A39,PD1-ICOS- Cell3,Unknown,1,CD52,Test,13.8198877136287,1,Pass,0.0174594131105956,79.3550873369403,999,1,
S31-A40,PD1-ICOS- Cell3,Unknown,1,CXCR4,Test,14.5093709442619,1,Pass,0.0174594131105956,81.9283944675229,999,1,
S31-A41,PD1-ICOS- Cell3,Unknown,1,ICAM1,Test,16.6324726490444,0,Fail,0.0174594131105956,999,89.0080279272957,0,
S31-A42,PD1-ICOS- Cell3,Unknown,1,IFNG,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A43,PD1-ICOS- Cell3,Unknown,1,IL2RA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A44,PD1-ICOS- Cell3,Unknown,1,IRF1,Test,15.3613116396716,1,Pass,0.0174594131105956,83.7902360487442,999,1,
S31-A45,PD1-ICOS- Cell3,Unknown,1,LY6E,Test,16.5786876038145,0,Fail,0.0174594131105956,999,89.8299026988685,0,
S31-A46,PD1-ICOS- Cell3,Unknown,1,PTEN,Test,15.9955983070325,1,Pass,0.0174594131105956,79.3115829472619,999,1,
S31-A47,PD1-ICOS- Cell3,Unknown,1,STAT4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A48,PD1-ICOS- Cell3,Unknown,1,TRAF2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A54,PD1-ICOS- Cell3,Unknown,1,IFNGR1,Test,19.2996584613308,0,Fail,0.0174594131105956,999,78.5004332219183,0,
S31-A53,PD1-ICOS- Cell3,Unknown,1,ICOS,Test,23.6418022684954,0,Pass,0.0174594131105956,999,78.9063016877433,0,
S31-A52,PD1-ICOS- Cell3,Unknown,1,FOXP3,Test,24.8341806973686,0,Fail,0.0174594131105956,999,88.56088328416,0,
S31-A51,PD1-ICOS- Cell3,Unknown,1,CD53,Test,13.7867740345081,1,Pass,0.0174594131105956,81.1526036246937,999,1,
S31-A50,PD1-ICOS- Cell3,Unknown,1,CCR7,Test,14.6637434010881,1,Pass,0.0174594131105956,81.4024108880357,999,1,
S31-A49,PD1-ICOS- Cell3,Unknown,1,C3,Test,20.6486000740043,0,Fail,0.0174594131105956,999,86.5964593356721,0,
S31-A60,PD1-ICOS- Cell3,Unknown,1,TYK2,Test,16.9562492243707,1,Pass,0.0174594131105956,84.9155728138886,999,1,
S31-A59,PD1-ICOS- Cell3,Unknown,1,STAT5B,Test,15.3742125130366,0,Fail,0.0174594131105956,999,999,0,
S31-A58,PD1-ICOS- Cell3,Unknown,1,RAC1,Test,16.2213762521246,0,Fail,0.0174594131105956,999,81.7202618392861,0,
S31-A57,PD1-ICOS- Cell3,Unknown,1,NFKB1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A56,PD1-ICOS- Cell3,Unknown,1,IRF2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S31-A55,PD1-ICOS- Cell3,Unknown,1,IL3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A66,PD1-ICOS- Cell3,Unknown,1,IL10,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A65,PD1-ICOS- Cell3,Unknown,1,IFI44,Test,15.2013108472563,1,Pass,0.0174594131105956,79.3323079424936,999,1,
S31-A64,PD1-ICOS- Cell3,Unknown,1,FYN,Test,14.8244501037033,1,Pass,0.0174594131105956,77.5697470024286,999,1,
S31-A63,PD1-ICOS- Cell3,Unknown,1,CD8A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A62,PD1-ICOS- Cell3,Unknown,1,CD274,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A61,PD1-ICOS- Cell3,Unknown,1,C5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A72,PD1-ICOS- Cell3,Unknown,1,VAV1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A71,PD1-ICOS- Cell3,Unknown,1,TBX21,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A70,PD1-ICOS- Cell3,Unknown,1,RAC2,Test,15.6265315045131,1,Pass,0.0174594131105956,82.1417934253278,999,1,
S31-A69,PD1-ICOS- Cell3,Unknown,1,NLRP3,Test,17.0313819784874,1,Pass,0.0174594131105956,83.7344972807009,999,1,
S31-A68,PD1-ICOS- Cell3,Unknown,1,IRF4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A67,PD1-ICOS- Cell3,Unknown,1,IL4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A78,PD1-ICOS- Cell3,Unknown,1,IL12RB1,Test,999,0,Pass,0.0174594131105956,999,999,0,
S31-A77,PD1-ICOS- Cell3,Unknown,1,IFI44L,Test,19.1718377273773,0,Fail,0.0174594131105956,999,82.2590165586711,0,
S31-A76,PD1-ICOS- Cell3,Unknown,1,GAPDH,Test,14.6570407003608,1,Pass,0.0174594131105956,81.2947277325475,999,1,
S31-A75,PD1-ICOS- Cell3,Unknown,1,CDC42,Test,13.4857514636391,1,Pass,0.0174594131105956,78.2983450693357,73.3275450708004,0.902353213684405,
S31-A74,PD1-ICOS- Cell3,Unknown,1,CD28,Test,15.0888661542866,1,Pass,0.0174594131105956,80.3099062527999,999,1,
S31-A73,PD1-ICOS- Cell3,Unknown,1,CCR1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A84,PD1-ICOS- Cell3,Unknown,1,ZAP70,Test,999,0,Pass,0.0174594131105956,999,999,0,
S31-A83,PD1-ICOS- Cell3,Unknown,1,TGFBR2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S31-A82,PD1-ICOS- Cell3,Unknown,1,RORC,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A81,PD1-ICOS- Cell3,Unknown,1,NR4A1,Test,20.416031170098,0,Fail,0.0174594131105956,999,91.0569904194305,0,
S31-A80,PD1-ICOS- Cell3,Unknown,1,IRF7,Test,999,0,Pass,0.0174594131105956,999,999,0,
S31-A79,PD1-ICOS- Cell3,Unknown,1,IL4R,Test,999,0,Pass,0.0174594131105956,999,999,0,
S31-A90,PD1-ICOS- Cell3,Unknown,1,IL17A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A89,PD1-ICOS- Cell3,Unknown,1,IFIT1,Test,15.0617452831164,1,Pass,0.0174594131105956,80.1922072167649,999,1,
S31-A88,PD1-ICOS- Cell3,Unknown,1,GATA3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A87,PD1-ICOS- Cell3,Unknown,1,CTLA4,Test,14.3321335825082,1,Pass,0.0174594131105956,84.1142697588662,999,1,
S31-A86,PD1-ICOS- Cell3,Unknown,1,CD3E,Test,16.6424746249234,1,Pass,0.0174594131105956,80.0416056067101,999,1,
S31-A85,PD1-ICOS- Cell3,Unknown,1,CCR2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A96,PD1-ICOS- Cell3,Unknown,1,ZEB2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A95,PD1-ICOS- Cell3,Unknown,1,TNF,Test,16.3512271165958,0,Pass,0.0174594131105956,999,88.7295857440815,0,
S31-A94,PD1-ICOS- Cell3,Unknown,1,RPL13A,Test,15.312322024621,0,Pass,0.0174594131105956,999,89.5941271801512,0,
S31-A93,PD1-ICOS- Cell3,Unknown,1,PDCD1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S31-A92,PD1-ICOS- Cell3,Unknown,1,IRF9,Test,15.0940255519486,1,Pass,0.0174594131105956,87.8459825988052,999,1,
S31-A91,PD1-ICOS- Cell3,Unknown,1,IL5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A01,CXCR3+PD1+ Cell9,Unknown,1,AIM2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S60-A02,CXCR3+PD1+ Cell9,Unknown,1,CCR3,Test,16.9022850981747,1,Pass,0.0174594131105956,77.9894570954709,999,1,
S60-A03,CXCR3+PD1+ Cell9,Unknown,1,CD4,Test,15.0517731978369,1,Pass,0.0174594131105956,81.9025146180761,999,1,
S60-A04,CXCR3+PD1+ Cell9,Unknown,1,CXCL10,Test,15.5206739069281,1,Pass,0.0174594131105956,80.2241165090086,999,1,
S60-A05,CXCR3+PD1+ Cell9,Unknown,1,GSK3A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A06,CXCR3+PD1+ Cell9,Unknown,1,IFIT3,Test,14.7329422596283,1,Pass,0.0174594131105956,79.4160303198596,999,1,
S60-A07,CXCR3+PD1+ Cell9,Unknown,1,IL2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A08,CXCR3+PD1+ Cell9,Unknown,1,IL5RA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A09,CXCR3+PD1+ Cell9,Unknown,1,ISG15,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A10,CXCR3+PD1+ Cell9,Unknown,1,PPARA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A11,CXCR3+PD1+ Cell9,Unknown,1,SOCS3,Test,17.6984967710403,1,Pass,0.0174594131105956,86.2291461994966,999,1,
S60-A12,CXCR3+PD1+ Cell9,Unknown,1,TNFAIP3,Test,16.7649823135931,1,Pass,0.0174594131105956,84.1270219463169,999,1,
S60-A13,CXCR3+PD1+ Cell9,Unknown,1,B2M,Test,11.2661221012678,1,Pass,0.0174594131105956,83.0521408812962,999,1,
S60-A14,CXCR3+PD1+ Cell9,Unknown,1,CCR4,Test,15.3810835719579,0,Fail,0.0174594131105956,84.6761683697102,76.3087741532324,0.594984817567837,
S60-A15,CXCR3+PD1+ Cell9,Unknown,1,CD40,Test,15.7234965811855,1,Pass,0.0174594131105956,87.4546010580868,999,1,
S60-A16,CXCR3+PD1+ Cell9,Unknown,1,CXCL9,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A17,CXCR3+PD1+ Cell9,Unknown,1,GSK3B,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A18,CXCR3+PD1+ Cell9,Unknown,1,IFNAR1,Test,27.8493298541814,0,Pass,0.0174594131105956,999,999,0,
S60-A19,CXCR3+PD1+ Cell9,Unknown,1,IL21,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A20,CXCR3+PD1+ Cell9,Unknown,1,IL7,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A21,CXCR3+PD1+ Cell9,Unknown,1,JAK1,Test,15.603193967046,1,Pass,0.0174594131105956,81.9754831350994,999,1,
S60-A22,CXCR3+PD1+ Cell9,Unknown,1,PPARG,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A23,CXCR3+PD1+ Cell9,Unknown,1,STAT1,Test,15.5035359670217,1,Pass,0.0174594131105956,81.2539511723517,999,1,
S60-A24,CXCR3+PD1+ Cell9,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A25,CXCR3+PD1+ Cell9,Unknown,1,BCL2,Test,20.9364395464615,1,Pass,0.0174594131105956,85.3360241401532,999,1,
S60-A26,CXCR3+PD1+ Cell9,Unknown,1,CCR5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A27,CXCR3+PD1+ Cell9,Unknown,1,CD44,Test,15.9440329004454,1,Pass,0.0174594131105956,87.0473802588524,999,1,
S60-A28,CXCR3+PD1+ Cell9,Unknown,1,CXCR3,Test,999,0,Pass,0.0174594131105956,999,999,0,
S60-A29,CXCR3+PD1+ Cell9,Unknown,1,HLA-DRA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A30,CXCR3+PD1+ Cell9,Unknown,1,IFNAR2,Test,17.5669982459201,1,Pass,0.0174594131105956,81.3442684604109,999,1,
S60-A31,CXCR3+PD1+ Cell9,Unknown,1,IL25,Test,15.9047453013258,1,Pass,0.0174594131105956,84.6646678880154,999,1,
S60-A32,CXCR3+PD1+ Cell9,Unknown,1,IL7R,Test,15.7682580799122,1,Pass,0.0174594131105956,80.725851189308,66.8189585685577,0.929130895401742,
S60-A33,CXCR3+PD1+ Cell9,Unknown,1,JAK2,Test,16.1743057499785,0,Fail,0.0174594131105956,999,999,0,
S60-A34,CXCR3+PD1+ Cell9,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A35,CXCR3+PD1+ Cell9,Unknown,1,STAT3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A36,CXCR3+PD1+ Cell9,Unknown,1,TNFRSF1B,Test,26.9202798947459,0,Fail,0.0174594131105956,999,71.217429174122,0,
S60-A37,CXCR3+PD1+ Cell9,Unknown,1,BCL6,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A38,CXCR3+PD1+ Cell9,Unknown,1,CCR6,Test,16.8402760322514,1,Pass,0.0174594131105956,84.4267174458507,999,1,
S60-A39,CXCR3+PD1+ Cell9,Unknown,1,CD52,Test,14.6433803688231,1,Pass,0.0174594131105956,79.3413350133653,999,1,
S60-A40,CXCR3+PD1+ Cell9,Unknown,1,CXCR4,Test,15.007619033828,1,Pass,0.0174594131105956,81.8882556604965,999,1,
S60-A41,CXCR3+PD1+ Cell9,Unknown,1,ICAM1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A42,CXCR3+PD1+ Cell9,Unknown,1,IFNG,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A43,CXCR3+PD1+ Cell9,Unknown,1,IL2RA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A44,CXCR3+PD1+ Cell9,Unknown,1,IRF1,Test,14.9509998515156,1,Pass,0.0174594131105956,83.6903858467274,999,1,
S60-A45,CXCR3+PD1+ Cell9,Unknown,1,LY6E,Test,16.0097197893171,1,Pass,0.0174594131105956,84.3241009321181,999,1,
S60-A46,CXCR3+PD1+ Cell9,Unknown,1,PTEN,Test,14.8635509707481,1,Pass,0.0174594131105956,79.3450473656132,999,1,
S60-A47,CXCR3+PD1+ Cell9,Unknown,1,STAT4,Test,17.2810313128677,1,Pass,0.0174594131105956,80.1616617167403,999,1,
S60-A48,CXCR3+PD1+ Cell9,Unknown,1,TRAF2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A54,CXCR3+PD1+ Cell9,Unknown,1,IFNGR1,Test,16.0385978049547,1,Pass,0.0174594131105956,80.2238250825326,999,1,
S60-A53,CXCR3+PD1+ Cell9,Unknown,1,ICOS,Test,15.0684072987948,1,Pass,0.0174594131105956,77.8153762031524,999,1,
S60-A52,CXCR3+PD1+ Cell9,Unknown,1,FOXP3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A51,CXCR3+PD1+ Cell9,Unknown,1,CD53,Test,14.5919246340646,1,Pass,0.0174594131105956,81.1407771881756,999,1,
S60-A50,CXCR3+PD1+ Cell9,Unknown,1,CCR7,Test,18.0063063312555,1,Pass,0.0174594131105956,81.3312107979877,999,1,
S60-A49,CXCR3+PD1+ Cell9,Unknown,1,C3,Test,21.1245640394024,0,Fail,0.0174594131105956,999,86.5769110860257,0,
S60-A60,CXCR3+PD1+ Cell9,Unknown,1,TYK2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A59,CXCR3+PD1+ Cell9,Unknown,1,STAT5B,Test,14.9638892908728,1,Pass,0.0174594131105956,81.3631534722332,70.1670629911031,0.849565789887645,
S60-A58,CXCR3+PD1+ Cell9,Unknown,1,RAC1,Test,17.2647596010884,0,Fail,0.0174594131105956,999,999,0,
S60-A57,CXCR3+PD1+ Cell9,Unknown,1,NFKB1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A56,CXCR3+PD1+ Cell9,Unknown,1,IRF2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S60-A55,CXCR3+PD1+ Cell9,Unknown,1,IL3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A66,CXCR3+PD1+ Cell9,Unknown,1,IL10,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A65,CXCR3+PD1+ Cell9,Unknown,1,IFI44,Test,14.0423375544946,1,Pass,0.0174594131105956,79.3468869728966,999,1,
S60-A64,CXCR3+PD1+ Cell9,Unknown,1,FYN,Test,13.5594443750504,1,Pass,0.0174594131105956,77.4437483810702,999,1,
S60-A63,CXCR3+PD1+ Cell9,Unknown,1,CD8A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A62,CXCR3+PD1+ Cell9,Unknown,1,CD274,Test,18.5200881537921,1,Pass,0.0174594131105956,82.0442564139911,999,1,
S60-A61,CXCR3+PD1+ Cell9,Unknown,1,C5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A72,CXCR3+PD1+ Cell9,Unknown,1,VAV1,Test,17.092061457991,1,Pass,0.0174594131105956,83.2046144840326,999,1,
S60-A71,CXCR3+PD1+ Cell9,Unknown,1,TBX21,Test,14.7763406021013,1,Pass,0.0174594131105956,84.0719739583423,999,1,
S60-A70,CXCR3+PD1+ Cell9,Unknown,1,RAC2,Test,13.5508789826214,1,Pass,0.0174594131105956,82.1247720207031,999,1,
S60-A69,CXCR3+PD1+ Cell9,Unknown,1,NLRP3,Test,17.4212275454346,1,Pass,0.0174594131105956,83.7469264106791,999,1,
S60-A68,CXCR3+PD1+ Cell9,Unknown,1,IRF4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A67,CXCR3+PD1+ Cell9,Unknown,1,IL4,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A78,CXCR3+PD1+ Cell9,Unknown,1,IL12RB1,Test,999,0,Pass,0.0174594131105956,999,999,0,
S60-A77,CXCR3+PD1+ Cell9,Unknown,1,IFI44L,Test,19.3574265582782,0,Fail,0.0174594131105956,999,82.2354586255879,0,
S60-A76,CXCR3+PD1+ Cell9,Unknown,1,GAPDH,Test,13.3781914590069,1,Pass,0.0174594131105956,81.6871615810867,999,1,
S60-A75,CXCR3+PD1+ Cell9,Unknown,1,CDC42,Test,13.9315504779424,1,Pass,0.0174594131105956,78.06717417518,999,1,
S60-A74,CXCR3+PD1+ Cell9,Unknown,1,CD28,Test,15.2727593669239,1,Pass,0.0174594131105956,80.3014164566088,999,1,
S60-A73,CXCR3+PD1+ Cell9,Unknown,1,CCR1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A84,CXCR3+PD1+ Cell9,Unknown,1,ZAP70,Test,17.5681280067631,1,Pass,0.0174594131105956,84.8948341032595,999,1,
S60-A83,CXCR3+PD1+ Cell9,Unknown,1,TGFBR2,Test,15.3799842714092,1,Pass,0.0174594131105956,80.9558466747848,999,1,
S60-A82,CXCR3+PD1+ Cell9,Unknown,1,RORC,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A81,CXCR3+PD1+ Cell9,Unknown,1,NR4A1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A80,CXCR3+PD1+ Cell9,Unknown,1,IRF7,Test,999,0,Pass,0.0174594131105956,999,999,0,
S60-A79,CXCR3+PD1+ Cell9,Unknown,1,IL4R,Test,999,0,Pass,0.0174594131105956,999,999,0,
S60-A90,CXCR3+PD1+ Cell9,Unknown,1,IL17A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A89,CXCR3+PD1+ Cell9,Unknown,1,IFIT1,Test,15.3564313904229,1,Pass,0.0174594131105956,80.1767981075987,999,1,
S60-A88,CXCR3+PD1+ Cell9,Unknown,1,GATA3,Test,19.0388215111369,1,Pass,0.0174594131105956,87.3510374917177,999,1,
S60-A87,CXCR3+PD1+ Cell9,Unknown,1,CTLA4,Test,16.4770766098619,1,Pass,0.0174594131105956,84.1432455331483,999,1,
S60-A86,CXCR3+PD1+ Cell9,Unknown,1,CD3E,Test,14.8207631677025,1,Fail,0.0174594131105956,80.5767243621173,999,1,
S60-A85,CXCR3+PD1+ Cell9,Unknown,1,CCR2,Test,17.1617617482414,1,Pass,0.0174594131105956,82.5551161832945,999,1,
S60-A96,CXCR3+PD1+ Cell9,Unknown,1,ZEB2,Test,17.3628095593244,1,Pass,0.0174594131105956,82.6492928867282,999,1,
S60-A95,CXCR3+PD1+ Cell9,Unknown,1,TNF,Test,999,0,Pass,0.0174594131105956,999,999,0,
S60-A94,CXCR3+PD1+ Cell9,Unknown,1,RPL13A,Test,13.5848916188313,0,Pass,0.0174594131105956,999,90.0712023514008,0,
S60-A93,CXCR3+PD1+ Cell9,Unknown,1,PDCD1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S60-A92,CXCR3+PD1+ Cell9,Unknown,1,IRF9,Test,17.0556587922127,1,Pass,0.0174594131105956,87.8367846527163,999,1,
S60-A91,CXCR3+PD1+ Cell9,Unknown,1,IL5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A01,Alt1-9 Cell16,Unknown,1,AIM2,Test,25.230484088823,0,Pass,0.0174594131105956,999,76.9855593028242,0,
S42-A02,Alt1-9 Cell16,Unknown,1,CCR3,Test,18.2357293128449,1,Pass,0.0174594131105956,77.9250658971173,999,1,
S42-A03,Alt1-9 Cell16,Unknown,1,CD4,Test,999,0,Pass,0.0174594131105956,999,999,0,
S42-A04,Alt1-9 Cell16,Unknown,1,CXCL10,Test,14.8628814146098,1,Pass,0.0174594131105956,80.1731178405813,999,1,
S42-A05,Alt1-9 Cell16,Unknown,1,GSK3A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A06,Alt1-9 Cell16,Unknown,1,IFIT3,Test,15.0895584354964,1,Pass,0.0174594131105956,79.6875984653589,999,1,
S42-A07,Alt1-9 Cell16,Unknown,1,IL2,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A08,Alt1-9 Cell16,Unknown,1,IL5RA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A09,Alt1-9 Cell16,Unknown,1,ISG15,Test,25.6585608932144,0,Fail,0.0174594131105956,999,91.447451258318,0,
S42-A10,Alt1-9 Cell16,Unknown,1,PPARA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A11,Alt1-9 Cell16,Unknown,1,SOCS3,Test,17.6667222943515,1,Pass,0.0174594131105956,86.2594886240291,999,1,
S42-A12,Alt1-9 Cell16,Unknown,1,TNFAIP3,Test,999,0,Pass,0.0174594131105956,999,999,0,
S42-A13,Alt1-9 Cell16,Unknown,1,B2M,Test,999,0,Pass,0.0174594131105956,999,999,0,
S42-A14,Alt1-9 Cell16,Unknown,1,CCR4,Test,17.6576453920088,0,Fail,0.0174594131105956,999,76.7242097102622,0,
S42-A15,Alt1-9 Cell16,Unknown,1,CD40,Test,14.8349243463937,1,Pass,0.0174594131105956,87.4733132343219,999,1,
S42-A16,Alt1-9 Cell16,Unknown,1,CXCL9,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A17,Alt1-9 Cell16,Unknown,1,GSK3B,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A18,Alt1-9 Cell16,Unknown,1,IFNAR1,Test,28.7646289226193,0,Pass,0.0174594131105956,999,999,0,
S42-A19,Alt1-9 Cell16,Unknown,1,IL21,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A20,Alt1-9 Cell16,Unknown,1,IL7,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A21,Alt1-9 Cell16,Unknown,1,JAK1,Test,999,0,Pass,0.0174594131105956,999,999,0,
S42-A22,Alt1-9 Cell16,Unknown,1,PPARG,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A23,Alt1-9 Cell16,Unknown,1,STAT1,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A24,Alt1-9 Cell16,Unknown,1,TNFRSF1A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A25,Alt1-9 Cell16,Unknown,1,BCL2,Test,16.7210013371385,1,Pass,0.0174594131105956,85.5671462194341,999,1,
S42-A26,Alt1-9 Cell16,Unknown,1,CCR5,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A27,Alt1-9 Cell16,Unknown,1,CD44,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A28,Alt1-9 Cell16,Unknown,1,CXCR3,Test,19.6634750551786,1,Pass,0.0174594131105956,86.0968157699687,999,1,
S42-A29,Alt1-9 Cell16,Unknown,1,HLA-DRA,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A30,Alt1-9 Cell16,Unknown,1,IFNAR2,Test,999,0,Pass,0.0174594131105956,999,999,0,
S42-A31,Alt1-9 Cell16,Unknown,1,IL25,Test,15.8261101793278,1,Pass,0.0174594131105956,84.6390995593964,999,1,
S42-A32,Alt1-9 Cell16,Unknown,1,IL7R,Test,999,0,Pass,0.0174594131105956,999,999,0,
S42-A33,Alt1-9 Cell16,Unknown,1,JAK2,Test,17.8510776345141,0,Fail,0.0174594131105956,999,999,0,
S42-A34,Alt1-9 Cell16,Unknown,1,PPARGC1A,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A35,Alt1-9 Cell16,Unknown,1,STAT3,Test,999,0,Fail,0.0174594131105956,999,999,0,
S42-A36,Alt1-9 Cell16,Unknown,1,TNFRSF1B,Test,26.4652829152658,0,Fail,0.0174594131105956,999,71.1967938666401,0,
